imdbID,Title,Year,Rating,Directors,Writers,Composers,Cast,IMDbRating,Metascore,OriginCountry,OriginalLanguage
8721424,"tick, tick... BOOM!",2021,3.5,Lin-Manuel Miranda,"Jonathan Larson, Steven Levenson",Jonathan Larson,"Andrew Garfield, Alexandra Shipp, Robin de Jesús, Michaela Jaé Rodriguez, Ben Levi Ross, Jonathan Marc Sherman, Vanessa Hudgens, Joshua Henry, Bradley Whitford, Judith Light, Laura Benanti, Danielle Ferland, Micaela Diamond, Utkarsh Ambudkar, Gizel Jiménez, Kate Rockwell, Aneesa Folds, Joel Perez, Anna A. Louizos, Robyn Goodman, Judy Kuhn, Danny Burstein, Lauren Marcus, Richard Kind, Tariq Trotter, Janet Dacal, Kenita R. Miller, Eddy Lee, Jared Loftin, Kurt Crowley, Ryan Vasquez, Joanna Adler, Sheila Tapia, Ricardo Zayas, Travis Patton, Christopher Jackson, Jelani Alladin, Andrew Bancroft, Chris Sullivan, Luis A. Miranda Jr., Kelly Watson, Chuck Cooper, André De Shields, Renée Elise Goldsberry, Joel Grey, Wilson Jermaine Heredia, Beth Malone, Howard McGillin, Brian Stokes Mitchell, Bebe Neuwirth, Adam Pascal, Bernadette Peters, Phylicia Rashād, Chita Rivera, Daphne Rubin-Vega, Phillipa Soo, Chad Beguelin, Nick Blaemire, Eli Bolin, Jason Robert Brown, Eisa Davis, Amanda Green, Quiara Alegría Hudes, Joe Iconis, Tom Kitt, Alex Lacamoire, Steven Levenson, Jaime Lozano, Dave Malloy, Matthew McCollum, Grace McLean, Helen Park, Stephen Schwartz, Marc Shaiman, Matthew Sklar, Georgia Stitt, Shaina Taub, Jeanine Tesori, Stephen Trask, Sean McDaniel, Victoria Theodore, Bryndon Cook, Debbie Tjong, Charles Conforti, Derrick Delgado, Mason Versaw, Javiel Sellas, Barbara Ames, James C. Nicola, Roger Bart, Emily Juean Stillings, Jennifer Laroche, Lauren Yalango-Grant, Ayo Jackson, Lucy Struever, Stephanie Crousillat, Gaby Diaz, Ilia Jessica Castro, Marie Rose Baramoski, Keisha 'Sparkle' Hughes",7.5,74.0,United States,English
9218128,Gladiator II,2024,2.5,Ridley Scott,David Scarpa,Harry Gregson-Williams,"Paul Mescal, Denzel Washington, Pedro Pascal, Connie Nielsen, Joseph Quinn, Fred Hechinger, Lior Raz, Derek Jacobi, Peter Mensah, Matt Lucas, Alexander Karim, Yuval Gonen, Richard McCabe, Tim McInnerny, Alec Utgoff, Rory McCann, Yann Gael, Riana Duce, Alfie Tempest, Amira Ghazalla, Abdelmoula Ait Sidi Lhassan, Mouaiz El Outmany, Brahim Assagour, Alexander Simkin, Richard Katz, David Ganly, Anton Saliba, Amal Ayouch, Hadrian Howard, Chidi Ajufo, Lee Charles, Christopher Edward Hallaways, Chi Lewis-Parry, Ángel Gómez De La Torre, Brahim Ait Ben Azzouz, Maxime Rauf Ruijselaar, Sana El Baghdady, Nadia El Masnaoui, Nisrine Machat, Maud Oulhen, Estelle Courret, Line Ancel, Sixtine Gignoux, Igor Badnjar, Romi Debart, Arnaud Préchac, Tom Moutchi, Dean Fagan, May Calamawy",6.5,64.0,United States,English
117060,Mission: Impossible,1996,4.0,Brian De Palma,"David Koepp, Robert Towne",Danny Elfman,"Tom Cruise, Jon Voight, Emmanuelle Béart, Henry Czerny, Jean Reno, Ving Rhames, Kristin Scott Thomas, Vanessa Redgrave, Ingeborga Dapkūnaitė, Valentina Yakunina, Marek Vašut, Nathan Osgood, John McLaughlin, Rolf Saxon, Karel Dobrý, Andreas Wisniewski, David Shaeffer, Rudolf Pechan, Gaston Šubert, Ricco Ross, Mark Houghton, Bob Friend, Annabel Mullion, Garrick Hagon, Jiřina Třebická, Andrzej Borkowski, Maya Dokic, Sam Douglas, Olegar Fedoro, Carmela Marner, Mimi Potworowska, David Schneider, Helen Lindsay, Pat Starr, Richard D. Sharp, Randall Paul, Sue Doucette, Graydon Gould, Tony Vogel, Michael Rogers, Laura Brook, Morgan Deare, David Phelan, Melissa Knatchbull, Dale Dye, Marcel Iureș, Ion Caramitru, Emilio Estevez, Keith Campbell, Michael Cella, Harry Fielder, Toby Hinson, John Knoll, Paul Markham",7.2,59.0,United States,English
73000,The Pinchcliffe Grand Prix,1975,5.0,Ivo Caprino,"Remo Caprino, Kjell Syversen, Ivo Caprino, Kjell Aukrust",Bent Fabricius-Bjerre,"Frank Robert, Kari Simonsen, Toralv Maurstad, Leif Juster, Rolf Just Nilsen, Harald Heide-Steen Jr., Helge Reiss, Wenche Foss, Henki Kolstad, Per Theodor Haugen",8.4,,Norway,Norwegian
11092178,The Snow Sister,2024,3.0,Cecilie A. Mosli,Maja Lunde,"Sindre Hotvedt, Jane Kelly","Mudit Gupta, Celina Meyer Hovland, Jan Sælid, Sampda Sharma, Gunnar Eiriksson, Advika Bal, Ole Steinkjer Øyen, Nemi Wiklund, Heidi Goldmann, Jane Kelly, Sindre Hotvedt, Mohammed Ahamed Jama, Ada Kelly Hotvedt, Afrina Yohannes Kahsa, Savannah Marie Schei, Benjamin Holter, Nena Alina Kaur, Lotte Haug-Onsaker, Natalia Dellaporta, Vera Wien Falck-Ytter, Cornelia Sveijer, Alve Gierdingen Renhand, Ella Mo Girgis, Lerke Nielsen, Emilie-Sofie Froland-Castagnoli, Halvard Freim Huseby, Sebastian Sneve Solberg, Luca Wethal-Mjøberg",7.0,,Norway,Norwegian
20215234,Conclave,2024,3.5,Edward Berger,Peter Straughan,Volker Bertelmann,"Ralph Fiennes, Stanley Tucci, John Lithgow, Isabella Rossellini, Lucian Msamati, Carlos Diehz, Sergio Castellitto, Brían F. O'Byrne, Merab Ninidze, Thomas Loibl, Jacek Koman, Bruno Novelli, Rony Kramer, Valerio Da Silva, Joseph Mydell, Vincenzo Failla, Garrick Hagon, Madhav Sharma, Loris Loddi, Roberto Citran, Antonio Toma, Balkissa Souley Maiga, Romuald Kłos, Willie Jonah",7.4,79.0,United States,English
314331,Love Actually,2003,2.5,Richard Curtis,Richard Curtis,Craig Armstrong,"Hugh Grant, Alan Rickman, Emma Thompson, Liam Neeson, Martine McCutcheon, Colin Firth, Bill Nighy, Laura Linney, Lúcia Moniz, Andrew Lincoln, Keira Knightley, Chiwetel Ejiofor, Gregor Fisher, Martin Freeman, Joanna Page, Heike Makatsch, Thomas Brodie-Sangster, Kris Marshall, Rodrigo Santoro, Abdul Salis, Rowan Atkinson, Rory MacGregor, Sienna Guillory, Billy Bob Thornton, Lulu Popplewell, Olivia Olson, Nina Sosanya, Frank Moorey, Jill Raymond, Tim Hatwell, Lynden David Hall, Jont Whittington, Dan Fredenburgh, Julia Davis, Alan Barnes, Shaughan Seymour, Helen Murton, Edward Hardwicke, Caroline John, Gemma Aston, Matt Harvey, Adrian Preater, Joanna Thaw, Junior Simpson, Brian Bovell, Sarah McDougall, Marcus Brigstocke, Richard Hawley, Wyllie Longmore, Gillian Barge, Richard Cotton, Kate Bowes Renna, Kate Glover, Nicola McRoy, Anthony McPartlin, Declan Donnelly, Elisabeth Margoni, Peter Marinker, Keir Charles, Doraly Rosen, Meg Wynn Owen, Carol Carey, Jo Whiley, Sarah Atkinson, Clare Bennett, Sarah Holland, Vicki Murdoch, Meredith Ostrom, Katherine Poulton, Tuuli Shipster, Michael Parkinson, Michael Fitzgerald, Ciaran O'Driscoll, William Wadham, Catia Duarte, Igor Urdenko, Nat Udom, Ines Boughanmi, Yuk Sim Yau, John Sharian, Glenn Conroy, Ivana Miličević, January Jones, Elisha Cuthbert, Wes Butters, Laura Rees, Emma Buckley, Sheila Allen, Terry Reece, Colin Coull, Margery Mason, Katharine Bailey, Tiffany Boysell, Georgia Flint, Joanna Bacon, Bill Moody, Billy Campbell, Paul Slack, Adam Godley, Ruby Turner",7.5,55.0,United Kingdom,English
457939,The Holiday,2006,3.0,Nancy Meyers,Nancy Meyers,Hans Zimmer,"Cameron Diaz, Kate Winslet, Jude Law, Jack Black, Eli Wallach, Edward Burns, Rufus Sewell, Miffy Englefield, Emma Pritchard, Sarah Parish, Shannyn Sossamon, Bill Macy, Shelley Berman, Kathryn Hahn, John Krasinski, Alex O'Loughlin, Odette Annable, Bundle Williams, Suzanne Dizon, Terry Diab, Kenneth Danziger, Hope Riley, Gilbert Esquivel, Steven Bruns, Nikki Novak, Judith Drake, Pamela Dunlap, Hal Douglas, Jay Simpson, Siobhan Pestano, Charles Dinsdale, Sarah Flind, Darline Ann Harris, Marcell Brown, Marina Morgan, Lynden Edwards, Lydia Blanco Garza, Jon Prescott, Patrick Cavanaugh, Justin Collins, James Franco, Lindsay Lohan, Dustin Hoffman, Dani Lennon, Steven Quale, Lasco Atkins, Patrizia Barretto, Drew Bayers, Brad Carr, Freddie De Grate, Nicholas Downs, Amber Elizabeth, Andy Gates, Elizabeth Hara, Jake Head, Halbert Hernandez, Steve Humphreys, Charles Kellam, Samantha Kelly, Lucy Lewendon, Jamie McCall, Mark A. Nash, Ian Novotny, Vanessa Ross, Scott Slifer, David Venafro, Leanne Wilson",7.0,52.0,United States,English
417741,Harry Potter and the Half-Blood Prince,2009,2.5,David Yates,Steve Kloves,Nicholas Hooper,"Daniel Radcliffe, Rupert Grint, Emma Watson, Jim Broadbent, Michael Gambon, Tom Felton, Alan Rickman, Bonnie Wright, Jessie Cave, Evanna Lynch, Freddie Stroma, Robbie Coltrane, Helena Bonham Carter, Maggie Smith, Timothy Spall, David Thewlis, Julie Walters, David Bradley, Warwick Davis, Gemma Jones, Helen McCrory, Natalia Tena, Mark Williams, Dave Legeno, Elarica Johnson, Geraldine Somerville, Oliver Phelps, James Phelps, Alfred Enoch, Robert Knox, Amber Evans, Ruby Evans, Louis Cordice, Scarlett Hefner, Jamie Waylett, Josh Herdman, Matthew Lewis, William Melling, Anna Shaffer, Devon Murray, Georgina Leonidas, Isabella Laughland, Afshan Azad, Shefali Chowdhury, Amelda Brown, Hero Fiennes Tiffin, Jack Pryor, Mark Lockyer, Paul Ritter, Frank Dillane, Joerg Stadler, Caroline Wildi, Ralph Ineson, Suzie Toase, Rod Hunt, Katie Leung, Nathan Clarke, Olivia Jewson, Freddie Rose, Jason Isaacs",7.6,78.0,United Kingdom,English
1262426,Wicked,2024,3.0,Jon M. Chu,"Winnie Holzman, Dana Fox","Stephen Schwartz, John Powell","Cynthia Erivo, Ariana Grande, Michelle Yeoh, Jonathan Bailey, Ethan Slater, Marissa Bode, Jeff Goldblum, Peter Dinklage, Andy Nyman, Courtney-Mae Briggs, Bowen Yang, Bronwyn James, Aaron Teoh, Shaun Prendergast, Keala Settle, Sharon D. Clarke, Jenna Boyd, Colin Michael Carmichael, Lexi Lancaster, Arlo Turner, Joey Unitt, Bea Ward, Dereke Oladele, Sienna-Rose Amer, Tarik Frimpong, James Dryden, Malinda Parris, Noah Prempeh, Vicki Noon, Debbie Kurup, Jasmine McIvor, Hattie Ryan, Kirsty Anne Shaw, Karis Musongole, Cesily Collette Taylor, Jarlan Bogolubov, Isaac Bishop, Adam James, Alice Fearn, Clive Kneller, Michael McCorry Rose, Idina Menzel, Kristin Chenoweth, Robin Berry, Bobby Windebank, Cherida Strallen, Tom Kitely, Elizabeth Dulau, Kim Durham, Jennifer Woodward, Stephen Stanton, Aaliyah Baker, Aaron Bryan, Aaron Witter, Abbie Brown, Adam Crossley, Ainsley Ricketts, Aleshia Williams, Alex Hatt, Alexander Thompson, Ama Rouge, Amber Doyle, Anders Deeno, Andi Vega, Andrew Kyrzyk, Andrew Parfitt, Angela Andrew, Angelica Gayle, Anna-Kay Gayle, Anthony James Bartlett, Antoinette Harrison, Arben GiGa Kapidani, Aristide Lyons, Armando Cruz, Ashleigh Honeyghan, Ashley Young, Aysia Trinity Ianiero, Becky Wong, Benjamin Williams, Beth Hinton, Beth John, Bianca Melchior, Billy Sawyer, Bismark Anobah, Blue Makwana, Bogdan Pascal, Bradley Salter, Bradley Charles, Brittani Ferneyhough, Brooke Milliner, Busola Peters, Callum Clack, Camone Bleu Gordon, Carl Parris, Cece Nama, Chanelle Anthony, Charlie Goddard, Charlie Waddell, Charlotte Dickinson, Charlotte Wildrianne",7.4,73.0,United States,English
12004038,Watcher,2024,3.0,Chloe Okuno,Chloe Okuno,Nathan Halpern,"Maika Monroe, Karl Glusman, Burn Gorman, Mãdãlina Anea, Daniel Nuta, Gabriela Butuc, Cristina Deleanu, Ștefan Iancu, Florian Ghimpu, Flaviu Crisan, Ioana Abur, Alexandru Ion, Aida Economu, Bogdan Farcaș, Tudor Petruț, Lucian Ionescu, Radu Bunescu, Ciprian Chiricheș, Ionut Grama, Simona Pătruleasa, Ioana Hirica, Alice Cora Mihalache, Andreea Sovan, Adrian Radulescu, Petre Moraru, Marius Cobzariu",6.3,72.0,United States,English
26736843,The Watchers,2024,2.5,Ishana Night Shyamalan,Ishana Night Shyamalan,Abel Korzeniowski,"Dakota Fanning, Georgina Campbell, Olwen Fouéré, Oliver Finnegan, Alistair Brammer, John Lynch, Siobhan Hewlett, Hannah Dargan, Emily Dargan, Joel Figueroa, Thabile Michelle Hlongwane, Anthony Morris, Shane O'Regan, Jim Tighe, Zarima McDermott, Morgan Bailey-Rocks, Christian Bailey-Rocks, Éabha Connolly, Hannah Howland, Kya Brame, Ffion Haf, Shannon Antonia, Kofi De Graft Jordan, Charles Camrose, Charlie Mann, Jacob Greenway, Andrea Bechis, Cara Steele, Seán T. Ó Meallaigh, Diarmuid de Faoite, Ann Marie Horan, Niamh McHenry",5.7,46.0,United States,English
9764362,The Menu,2022,4.0,Mark Mylod,"Seth Reiss, Will Tracy",Colin Stetson,"Anya Taylor-Joy, Ralph Fiennes, Nicholas Hoult, Janet McTeer, Paul Adelstein, Rob Yang, Aimee Carrero, John Leguizamo, Arturo Castro, Reed Birney, Hong Chau, Judith Light, Mark St. Cyr, Rebecca Koon, Peter Grosz, Christina Brucato, Adam Aalderks, Jon Paul Allyn, Mel Fair, Cristian Gonzalez, Matthew Cornwell, John Wilkins III, John Cola, Michael A. Dean, Marcus Aveons Duncan, Alexander Goldstein, Grant Henley, Rachel Trautmann, Victor Zheng, Michael Neal, Brandon Herron, Jay Shadix, Melisa Lopez, Elbert Kim",7.2,71.0,United States,English
5672290,The First Omen,2024,2.5,Arkasha Stevenson,"Arkasha Stevenson, Tim Smith, Keith Thomas",Mark Korven,"Nell Tiger Free, Ralph Ineson, Sônia Braga, Tawfeek Barhom, María Caballero, Charles Dance, Bill Nighy, Nicole Sorace, Ishtar Currie Wilson, Andrea Arcangeli, Guido Quaglione, Dora Romano, Michelangelo Dalisi, Anton Alexander, Mia McGovern Zaini, Eugenia Delbue, Charita Cecamore, Federica Santoro, Donatella Bartoli, Marial Bajma-Riva, Mario Opinato, Rachel Hurd-Wood, Nicola Garofalo, Marcello Paesano, Giacomo Henri Dossi, Sylvia Panacione, Daniela Barra, Alessandra Fallucchi, Milena Božić, Dobrila Stojnić, Alberto Tierrez, Ljiljana Žunić, Eva Ras, Miodrag Rakočević, James Swanton, Andjelko Pavlović, Mina Knežević, Ema Nastić, Mateja Nešović, Lana Stanojević, Borislav Bogosavac, Dejan Dragosavac, Darko Corovic, Strahinja Despić, Amy Clayton, Amalia Strand, Nigel Dyson",6.5,65.0,United States,English
17526714,The Substance,2024,3.5,Coralie Fargeat,Coralie Fargeat,Raffertie,"Demi Moore, Margaret Qualley, Dennis Quaid, Edward Hamilton-Clark, Gore Abrams, Oscar Lesage, Christian Erickson, Robin Greer, Tom Morton, Hugo Diego Garcia, Daniel Knight, Jonathon Carley, Jiselle Henderkott, Akil Wingate, Vincent Colombe, Billy Bentley, Lennard Ridsdale, Jordan Ford Silver, Oscar Salem, Viviane Bossina, Matthew Luret, Jana Bittnerová, Olivier Raynal, Tiffany Hofstetter, Nicolas Royer, Nathan Rippy, Manon Arizmendi, Virginie Kotlinski, Brett Gillen, Charlotte Marquardt, Léa Hengl, Gaëlle Raymond, Claire Lemaire, Lila Boughoufala, Aurélien Lorgnier, Ivan Sellier, Philip Schurer, Christian Bourmier, Martin Graham, Christian Bordeleau, Patrick Hamel, Didier Dhondt, Jacques-Yves Dorges, Jean-Claude Matthey, Olivier Jarcin, Jean-Luc Magneron, Charlotte Murray, Aaron Kahn, Gabriela Arnon, Nancy Josephson Lahoussine, Andrew Eldridge, Denise Powers, Bryan Jones, Adam Carage, Maria McClurg, Andrew Desmond, Rebecca Lafont, Laura Puech, Ryan Chidester, Cécile Vogt, Yannick Guérin, Jean Miel, Paul Descoings, Benoit Lévêque, Arthur Molinet, Manon Sachot, Bastien Jorelle, Kelly Hoarau, Michel Juskiewicz, Louise Greggory, Christophe Sartirano, Florent Torres, Romain Caldeira, Barthelemy Thomas, Axel Baille, Ashley Lambert, Ranjani Brow, Chase Fein, Shane Sweet, William Calvert, Michael Corbett, Stephen Apostolina, Yann Bean, Audjyan Alcide, Jonathan Jenvrin, Mimi Maury, Amelye Solange, Kévin Table, Laura Boera, Cissy Duc, Sophie Mercier, Marie Valton, Katrina Budzynski, Alicia Maury, Megane Adamik, Annalisa Pagnotta, Maelle Dantigny, Aleksandra Kedzierska Fontaine, Pauline Sagetat, Agustina Fitzsimons",7.2,78.0,United Kingdom,English
7798634,Ready or Not,2019,3.0,"Matt Bettinelli-Olpin, Tyler Gillett","Guy Busick, R. Christopher Murphy",Brian Tyler,"Samara Weaving, Adam Brody, Mark O'Brien, Henry Czerny, Andie MacDowell, Melanie Scrofano, Kristian Bruun, Elyse Levesque, Nicky Guadagni, John Ralston, Liam MacDonald, Ethan Tavares, Hanneke Talbot, Celine Tsai, Daniela Barbosa, Chase Churchill, Etienne Kellici, Andrew Anthony, Elana Dunkelman, Kate Ziegler, James Eddy, Adam Winlove-Smith, Alicia Richardson, Nat Faxon, Guy Busick, R. Christopher Murphy, James Vanderbilt",6.8,64.0,United States,English
10288566,Another Round,2020,4.0,Thomas Vinterberg,"Thomas Vinterberg, Tobias Lindholm",,"Mads Mikkelsen, Thomas Bo Larsen, Magnus Millang, Lars Ranthe, Maria Bonnevie, Helene Reingaard Neumann, Susse Wold, Magnus Sjørup, Silas Cornelius Van, Albert Rudbeck Lindhardt, Martin Greis-Rosenthal, Frederik Winther Rasmussen, Aksel Vedsegaard, Gustav Sigurth Jeppesen, Freja Bella Lindahl, Mercedes Claro Schelin, Cassius Aasav Browning, Maria Ovi, Clara Phillipson, Oskar Kirk Damsgaard, Niels Jørgensen, Le Münster Swendsen, Michael Asmussen, Christina Hildebrandt, Thomas Guldberg Madsen, Per Otto Bersang Rasmussen, Dorte Højsted, Morten Jørgensen, Morten Thunbo, Max Kaysen Høyrup, Waldemar Beer Hansen, Matti Rochler, Milas Hansen, Carl David Schubert Holm-Nielsen, Jens Basse Dam, Jacob Ottensten, Aya Grann",7.7,79.0,Denmark,Danish
2194499,About Time,2013,3.0,Richard Curtis,Richard Curtis,Nick Laird-Clowes,"Domhnall Gleeson, Rachel McAdams, Bill Nighy, Tom Hollander, Margot Robbie, Lydia Wilson, Lindsay Duncan, Richard Cordery, Joshua McGuire, Will Merrick, Vanessa Kirby, Tom Hughes, Clemmie Dugdale, Harry Hadden-Paton, Mitchell Mullen, Lisa Eichhorn, Jenny Rainsford, Natasha Powell, Mark Healy, Ben Benson, Philip Voss, Tom Godwin, Pal Aron, Catherine Steadman, Andrew Martin Yates, Charlie Barnes, Verity Fullerton, Veronica Owings, Olivia Konten, Sarah Heller, Jaiden Dervish, Jacob Francis, Jago Freud, Ollie Phillips, Sophie Pond, Sophie Brown, Molly Seymour, Matilda Sturridge, Tom Stourton, Rebecca Chew, Jon West, Graham Richard Howgego, Kerrie Liane Studholme, Kenneth Hazeldine, Barbar Gough, Jon Boden, Charlie Curtis, Richard Griffiths, Richard E. Grant, Haruka Abe, Lee Nicholas Harris, Matthew C. Martino, Tom Coulston, Jon Wennington, Cynthia Garbutt, Paul Blackwell, Matthew C. Martino",7.8,55.0,United Kingdom,English
104431,Home Alone 2: Lost in New York,1992,3.0,Chris Columbus,John Hughes,John Williams,"Macaulay Culkin, Joe Pesci, Daniel Stern, Catherine O'Hara, John Heard, Brenda Fricker, Tim Curry, Devin Ratray, Gerry Bamman, Rob Schneider, Michael C. Maronna, Terrie Snell, Hillary Wolf, Maureen Elisabeth Shay, Dana Ivey, Eddie Bracken, Kieran Culkin, Jedidiah Cohen, Senta Moses, Diana Rein, Anna Slotky, Leigh Zimmerman, Ralph Foody, Clare Hoak, Monica Devereux, Bob Eubanks, Rip Taylor, Jaye P. Morgan, Jimmie Walker, Patricia Devereux, Aimee Devereux, A.M. Columbus, Joe Liss, Teri McEvoy, Ally Sheedy, Harry Hutchinson, Clarke Devereux, Sandra Macat, Venessia Valentino, Andre Lachaumette, Rick Shafer, Rod Sell, Ron Canada, Cedric Young, William D'Ambra, Mark Morettini, Fred Krause, James Cole, Warren Rice, Thomas Civitano, Daniel Dassin, Donna Black, Abdoulaye N'Gom, Peter Pantaleo, Michael Hansen, Michael Goldfinger, Mario Todisco, Anthony Cannata, Eleanor Columbus, Karen Giordano, Fran McGee, Leonard Tepper, Kevin Thomas, Al Cerullo, Dan Buckman, Laurence S. Chess, Chris Columbus, Jonathon Gentry, Kate Hudson, Eric Ian, Karen Jensen-Clark, Jeffrey Landman, Eden Riegel, Mike Sode, Paul Zimmerman, Donald Trump, Frank Oz",6.9,46.0,United States,English
6166392,Wonka,2023,2.5,Paul King,"Simon Farnaby, Paul King",Joby Talbot,"Timothée Chalamet, Calah Lane, Keegan-Michael Key, Hugh Grant, Paterson Joseph, Olivia Colman, Tom Davis, Jim Carter, Rowan Atkinson, Matt Lucas, Mathew Baynton, Natasha Rothwell, Rakhee Thakrar, Rich Fulcher, Kobna Holdbrook-Smith, Simon Farnaby, Ellie White, Sally Hawkins, Colin O'Brien, Freya Parker, Murray McArthur, Charlotte Ritchie, Phil Wang, Rufus Jones, Isy Suttie, Ian Bartholomew, Sophie Winkleman, Justin Edwards, Michael Abubakar, Tim FitzHigham, Jane Bertish, Tracy Ifeachor, Dominic Coleman, Muzz Khan, Ben Howard, Alison Pargeter, Bleu Woodward, Paul G. Raymond, Lola Shepelev, Marina Bye, Robyn Rose, Millie O'Donnell, Susie Fairfax, Macie Blake, Ellie Blake, Matilda Tucker, Bertie Caplan, Gustave Die, Poppy Townsend White, Grant Crookes, Rene Costa",6.9,66.0,United Kingdom,English
27131358,We Live in Time,2024,3.0,John Crowley,Nick Payne,Bryce Dessner,"Andrew Garfield, Florence Pugh, Grace Delaney, Lee Braithwaite, Aoife Hinds, Adam James, Douglas Hodge, Amy Morgan, Niamh Cusack, Lucy Briers, Robert Boulter, Nikhil Parmar, Kerry Godliman, Heather Craney, Matt Kennard, Sam Kennard, Saroja-Lily Ratnavel, Laura Guest, Marama Corlett, Sue Wallace, Megan Haly, Eliot Salt, Kevin Brewer, Roly Botha, Grace Molony, Ann Ogbomo, Saira Choudhry, João Soares dos Reis, Kemal Shah, Fumilayo Brown-Olateju",7.0,59.0,United Kingdom,English
30057084,Babygirl,2024,3.5,Halina Reijn,Halina Reijn,Cristóbal Tapia de Veer,"Nicole Kidman, Harris Dickinson, Antonio Banderas, Esther-Rose McGregor, Sophie Wilde, Vaughan Reilly, Victor Slezak, Leslie Silva, Gaite Jansen, Robert Farrior, Bartley Booz, Anoop Desai, Mary Ann Lamb, Gabrielle Policano, Gabriela Torres, Izabel Mar, Max O'Herlihy, Michael Kirchmann, Mareau Hall, Dolly Wells, Tess McMillan, Skyler Matthews, Molly Price, Maxwell Whittington-Cooper, Maryann Urbano",5.8,79.0,United States,English
425112,Hot Fuzz,2007,5.0,Edgar Wright,"Edgar Wright, Simon Pegg",David Arnold,"Simon Pegg, Nick Frost, Jim Broadbent, Paddy Considine, Rafe Spall, Kevin Eldon, Olivia Colman, Bill Bailey, Karl Johnson, Timothy Dalton, Edward Woodward, Billie Whitelaw, Stuart Wilson, Paul Freeman, Rory McCann, Kenneth Cranham, Maria Charles, Peter Wight, Julia Deakin, Eric Mason, Trevor Nichols, Elizabeth Elvin, Patricia Franklin, Lorraine Hilton, Tim Barlow, Anne Reid, Adam Buxton, David Threlfall, Lucy Punch, David Bradley, Ron Cook, Alice Lowe, Martin Freeman, Bill Nighy, Stephen Merchant, Ben McKay, Robert Popper, Joe Cornish, Chris Waitt, Colin Michael Carmichael, Tom Strode Walton, Troy Woollan, Rory Lowings, Nicholas Wilson, Kevin Wilson, Graham Low, Alexander King, Cate Blanchett, Steve Coogan, Peter Jackson, Garth Jennings, Edgar Wright, Lesley Wright, Peter Wild, Gillian Rosemary Smith",7.8,81.0,United Kingdom,English
1148204,Orphan,2009,3.0,Jaume Collet-Serra,David Leslie Johnson-McGoldrick,John Ottman,"Vera Farmiga, Peter Sarsgaard, Isabelle Fuhrman, CCH Pounder, Jimmy Bennett, Margo Martindale, Karel Roden, Aryana Engineer, Rosemary Dunsmore, Jamie Young, Lorry Ayers, Brendan Wall, Genelle Williams, Mustafa Abdelkarim, Landon Norris, Julien Elia, Leni Parker, Gemma James Smith, Pia Ajango, Matthew Raudsepp, Sugith Varughese, Luis Oliva, Ferelith Young, Andrew Shaver",7.0,42.0,United States,English
137523,Fight Club,1999,4.0,David Fincher,Jim Uhls,"John King, Michael Simpson","Edward Norton, Brad Pitt, Helena Bonham Carter, Meat Loaf, Jared Leto, Zach Grenier, Holt McCallany, Eion Bailey, Richmond Arquette, David Andrews, George Maguire, Eugenie Bondurant, Christina Cabot, Sydney 'Big Dawg' Colston, Rachel Singer, Christie Cronenweth, Tim DeZarn, Ezra Buzzington, Dierdre Downing-Jackson, Bob Stephenson, Charlie Dell, Rob Lanza, David Lee Smith, Joel Bissonnette, Evan Mirand, Robby Robinson, Lou Beatty Jr., Thom Gossom Jr., Valerie Bickford, Peter Iacangelo, Carl Ciarfalio, Stuart Blumberg, Todd Peirce, Mark Fite, Matt Winston, Joon Kim, Bennie Moore, Lauren Sánchez, Pat McNamara, Tyrone R. Livingston, Owen Masterson, David Jean Thomas, Paul Carafotes, Christopher John Fields, Anderson Bourell, Scotch Ellis Loring, Michael Shamus Wiles, Andi Carnick, Ed Kowalczyk, Leonard Termo, Van Quattro, Markus Redmond, Michael Girardin, Michael Arturo, Greg Bronson, Matt Cinquanta, Paul Dillon, Eddie Hargitay, Phil Hawn, Bruce Holman, Jawara, Baron Jay, Jim Jenkins, Kevin Scott Mack, Trey Ore, Louis Ortiz, Hugh Peddy, J.T. Pontino, Chad Randau, Marcio Rosario, Gregory Silva, Brian Tochi, Michael Zagst, Marc Cinquanta, Summer Moore",8.8,67.0,United States,English
