imdbID,Title,Year,Directors,Writers,Composers,Cast,IMDbRating,Metascore,OriginCountry,OriginalLanguage
4779682,The Meg,2018,Jon Turteltaub,"Dean Georgaris, Erich Hoeber, Jon Hoeber",Harry Gregson-Williams,"Jason Statham, Li Bingbing, Rainn Wilson, Cliff Curtis, Ruby Rose, Jessica McNamee, Masi Oka, Winston Chao, Shuya Sophia Cai, Page Kennedy, Robert Taylor, Ólafur Darri Ólafsson, Mai Hongmei, Wei Yi, Vithaya Pansringarm, Rob Kipa-Williams, Tawanda Manyimo, Mark Trotter, James Gaylyn, Andrew Grainger, Steven A. Davis, Glen Levy, Edwin Wright, Ivy Tsui, Jeremy Tan, Tim Wong, Yoson An, Yao Yao, Leand Macadaan, Boaz Magege, Piroon Vongvaruj, Douglas Lee, Teresa Lee, Marc Copage",5.7,46.0,United States,English
810900,High School Musical 2,2007,Kenny Ortega,Peter Barsocchini,David Lawrence,"Zac Efron, Vanessa Hudgens, Ashley Tisdale, Lucas Grabeel, Corbin Bleu, Olesya Rulin, Chris Warren, Monique Coleman, Ryne Sanborn, Kaycee Stroh, Mark L. Taylor, Robert Curtis Brown, Jessica Tuck, Bart Johnson, Alyson Reed, Tanya Chisholm, Miley Cyrus, Kelli Baker, McCall Clark, Manly ""Little Pickles"" Ortega, Leslie Wing, Jaymz Tuaileva, Annette Wright, K. Danor Gerald, Charan Prabhakar, David Nibley, Dave Fox, Charles Hajek, Charles Klapow, Shawn Carter, Mollee Gray, Shane Harper, Bayli Baker, David Huff, Kimberly Klapow, Roger Malaga, Jared Murillo, Doug Penikas, Tyne Stecklein, Britt Stewart, Andrew Winston, Sarah K. Aezer, Christian Denice, Craig De Rosa, Raquel Goodsell, Allison Holker, Thayne Jasperson, Michelle Parker, Safari Natalia Sorenson, Hefa Leone Tuita, Lisa Whittaker, Danny Axley, Abe Leon Fullmer, Italo Elgueta, Nick Lanzisera, Gevorg Manoukian, Ryan Novak, Alan Salazar, Brittany Hipp, Amanda Godinez, Catherine Smith, Quinn Linde, Adam Gunn, Derek Bundy, Scott Hoopes, Berkeley Ward, Dakota Larsen, Johnny Ahn, Joseph Paul Branca, Chevy Lamont Cofield, Amanda Garrett, Mike Handy, Michael McQuain, Brandon O'Neal, Joseph Winter",5.3,,United States,English
382625,The Da Vinci Code,2006,Ron Howard,Akiva Goldsman,Hans Zimmer,"Tom Hanks, Audrey Tautou, Ian McKellen, Jean Reno, Paul Bettany, Alfred Molina, Jürgen Prochnow, Jean-Yves Berteloot, Etienne Chicot, Jean-Pierre Marielle, Marie-Françoise Audollent, Rita Davies, Francesco Carnelutti, Seth Gabel, Shane Zaza, Andy Clark, Fausto Maria Sciarappa, Joe Grossi, Denis Podalydès, Harry Taylor, Clive Carter, Garance Mazureck, Daisy Doidge-Hill, Lilli-Ella Kelleher, Crisian Emanuel, Charlotte Graham, Xavier de Guillebon, Tonio Descanvelle, David Bark-Jones, Seretta Wilson, Eglantine Rembauville-Nicolle, Dan Tondowski, Aewia Huillet, Roland John-Leopoldie, David Saracino, Lionel Guy-Bremond, Yves Aubert, Rachael Black, Dez Drummond, Mark Roper, Brock Little, Matthew Butler-Hart, Roland Menou, Hugh Mitchell, Tina Maskell, Peter Pedrero, Sam Mancuso, Andre Lillis, Mario Vernazza, Agathe Natanson, Daz Parker, Andy Robb, Tom Barker, Maggie McEwan, Michael Bertenshaw, Sarah Wildor, David Bertrand, Dan Brown, Rene Costa",6.6,46.0,United Kingdom,English
2870612,"As Above, So Below",2014,John Erick Dowdle,"John Erick Dowdle, Drew Dowdle",Keefus Ciancia,"Perdita Weeks, Ben Feldman, Edwin Hodge, François Civil, Marion Lambert, Ali Marhyar, Cosme Castro, Hamid Djavadan, Théo Cholbi, Emy Lévy, Roger Van Hool, Olivia Csiky Trnka, Hellyette Bess, Aryan Rahimian, Samuel Aouizerate, Kaya Blocksage",6.3,39.0,United States,English
1598778,Contagion,2011,Steven Soderbergh,"Scott Z. Burns, Scott Z. Burns",Cliff Martinez,"Marion Cotillard, Matt Damon, Laurence Fishburne, Jude Law, Kate Winslet, Jennifer Ehle, Gwyneth Paltrow, Bryan Cranston, Elliott Gould, Chin Han, John Hawkes, Anna Jacoby-Heron, Sanaa Lathan, Demetri Martin, Armin Rohde, Enrico Colantoni, Larry Clarke, Monique Gabriela Curnen, Daria Strokous, Rick Uecker, Jamie Newell, Griffin Kane, Rebecca Spence, Yoshiaki Kobayashi, Teri McEvoy, Sue Redman, Teri Campbell, Stef Tovar, Mary Jo Faraci, Grace Rex, Joseph Anthony Foronda, Annabel Armour, Jim Ortlieb, Kara Zediker, Laura Fisher, Mary Beth Dolan, Dan Flannery, Jason Babinsky, Howie Johnson, Sanjay Gupta, Chui Tien-You, Josie Ho, Steven Soderbergh, Phillip James Brannon, David Lively, Andrew White, Ira Blumen, Scott Stangland, Jimmy Chung, Tara Mallen, John Hines, Joshua Weinstein, Sarah Charipar, Mark Czoske, Dan Aho, Hee-Wan Kwon, Phil Tang, Robert Chi, Blair Robertson, Randy Lowell, Pete Sack, Brian J. O'Donnell, Kwok-Wah Wong, Raymond Tsang Chau-Ming, Josh Pollock, Peter A Kelly, Thomas Gebbia, Dan Sanders-Joyce, Joshua Seiden, Jim Anderson, Bambadjan Bamba, Rodolfo C Barrios, Bryan Basil, Raphael Bonacchi, Ahmed Boulane, Liz Clare, Rashida Clendening, David Cohen, James Anthony Cotton, Duke Czlonka, Andrew Dasz, Joe DeBartolo, Eduardo Ambriz DeColosio, Amanda Dyar, Ryan Ebert, Shannon Edwards, Anas El Baz, Olivia Francessca, Logan Fry, Kenley Gaffke, Christian Heep, Alex Hill III, John Hoogenakker, Matt Iwinski, Sarah Kliban, Iris Kohl, Suzanne Lang, Elester Latham, Ina Lereine, Seth Leslie",6.8,70.0,United States,English
119177,Gattaca,1997,Andrew Niccol,Andrew Niccol,Michael Nyman,"Ethan Hawke, Uma Thurman, Jude Law, Alan Arkin, Loren Dean, Gore Vidal, Tony Shalhoub, Ernest Borgnine, Blair Underwood, Xander Berkeley, Jayne Brook, Una Damon, Elias Koteas, Maya Rudolph, Elizabeth Dennehy, Mason Gamble, Vincent Nielson, Chad Christ, William Lee Scott, Clarence Graham, Carlton Benbry, Susan Jennifer Sullivan, Ken Marino, Cynthia Martells, Gabrielle Reece, Ryan Dorin, Dean Norris, Russell Milton, George Marshall Ruge, Steve Bessen, Lindsey Ginter, Greg Sestero, Chad Baker, Brandon Ladd Burkey, Donna Cihak, Dan Griffin, Beverly Griffith, David LeBell, Richard Yett",7.7,64.0,United States,English
109686,Dumb and Dumber,1994,Peter Farrelly,"Bobby Farrelly, Bennett Yellin, Peter Farrelly",Todd Rundgren,"Jim Carrey, Jeff Daniels, Lauren Holly, Teri Garr, Charles Rocket, Karen Duffy, Mike Starr, Felton Perry, Hank Brandt, Brad Lockerman, Victoria Rowell, Brady Bluhm, Cam Neely, Rob Moran, Joe Baker, Kathryn Frick, Zen Gesner, Lawrence Kopp, Clint Allen, Connie Sawyer, Lin Shaye, Mike Watkiss, Harland Williams, Diane Kinerk, Lisa Stothard, Sean Gildea, Charles Rahi Chun, Helen Boll, Fred Stoller, Hillary Matthews, Karen Ingram, Jesse Borja, Vené L. Arcoraci, Anna Anka, Samantha Carpel, Elaine Wood, Bruce Bowns, Denise Vienne, Nancy Farrelly, Catalina Izasa, Samatha Pearson, Ken Duvall, Cecile Krevoy, George Bedard, Bill Beauchene, Gary Sivertsen, John Stroehman, Terry Mullany, Brad Blank, Mark Miosky, Mike Cavallo, Tom Leasca, Kevin Sheehan, Kenny Griswold, Brian Mone, Brad Norton, Chris Spain, Paul Pelletier, Mark Levine, Billy Smith, Mark Charpentier, James 'Sporty' Ahern, Jim Blake, Traci Adell, Anita Rice, Pam Nielson, Nancy Barker, Brad Lowder, Doug Caputo, James Horrocks, Clemens E. Franek, Valentina Marie Lomborg, Kirsten Maryott, Bryan Moss, Irene Santiago, Craig Patterson, Josh Shipley, John Yost, Rick Barker, Jaclyn Bernstein, Don Shanks",7.3,41.0,United States,English
8633478,Run,2020,Aneesh Chaganty,"Aneesh Chaganty, Sev Ohanian",Torin Borrowdale,"Sarah Paulson, Kiera Allen, Pat Healy, Sara Sohn, Erik Athavale, BJ Harrison, Sharon Bajer, Onalee Ames, Joanne Rodriguez, Ernie Foort, Bradley Sawatzky, Cory Wojcik, Tony Revolori, Carter Heintz, Steve Pacaud, Derek James Trapp",6.7,67.0,United States,English
438097,Ice Age: The Meltdown,2006,Carlos Saldanha,"Jon Vitti, Peter Gaulke, Gerry Swallow, Jim Hecht","John Powell, Will Edwards","Ray Romano, John Leguizamo, Denis Leary, Queen Latifah, Seann William Scott, Josh Peck, Jay Leno, Will Arnett, Chris Wedge, Peter Ackerman, Caitlin Rose Anderson, Connor Anderson, Joseph Bologna, Jack Crocicchia, Peter de Sève, Ariel Winter, Clea Lewis, Stephen Root, Nicole DeFelice, Debi Derryberry, Marshall Efron, Tom Fahn, Jason Fricchione, George Jacobs, Brian Scott McFadden, Jansen Panettiere, Gregory Romano, Matt Romano, Carlos Saldanha, Manoela Scarpa Saldanha, Sofia Scarpa Saldanha, Reyna Shaskan, James Sie, Cindy Slattery, Mindy Sterling, Renée Taylor, Alan Tudyk, Claudia Besso, Madeleine Martin, Sherry Lynn, Mickie McGowan, Emily Anderson, Jack Angel, Shane Baumel, Bob Bergen, Kyle J. Bogert, Rodger Bumpass, Paul Butcher, Blanca Camacho, John Cygan, Jennifer Darling, Olivia DeLaurentis, Harrison Fahn, Bill Farmer, Crispin Freeman, Tim Kirkpatrick, David H. Kramer, Danny Mann, Laura Marano, Matt McCarthy, Laraine Newman, Jan Rabson, Zack Shada, Thomas Sharkey, Ross Simanteris, Rachel Stand, Spencer Lacey Ganus, Jess Harnell, Alex Sullivan, James Godwin, Gérard Lanvin, Vincent Cassel, Élie Semoun, Christophe Dechavanne, Manu Payet, Florian Gazan, Bruno Guillon",6.8,59.0,United States,English
1080016,Ice Age: Dawn of the Dinosaurs,2009,Carlos Saldanha,"Peter Ackerman, Michael Berg, Yoni Brenner, Mike Reiss",John Powell,"Ray Romano, John Leguizamo, Denis Leary, Queen Latifah, Simon Pegg, Seann William Scott, Josh Peck, Chris Wedge, Karen Disher, Kristen Wiig, Eunice Cho, Harrison Fahn, Maile Flanagan, Jason Fricchione, Bill Hader, Kelly Keaton, Joey King, Lucas Leguizamo, Jane Lynch, Regan Mizrahi, Clea Lewis, Allegra Leguizamo, Carlos Saldanha, Claudia Besso, Bea Miller, Christian Pikes, Avery Christopher Plum, Joe Romano, Manoela Scarpa Saldanha, Sofia Scarpa Saldanha, Cindy Slattery, Matt Adler, Steve Alterman, Anthony Amorim, Holly Dorff, Nicole Ehinger, David H. Kramer, Selenis Leyva, Matt McCarthy, David McCharen, Tim Nordquist, Devika Parikh, Alexandra Pisacane, Jake Schwencke, Amanda Scott, Johnathan Tchaikovsky, Pamala Tyson, June Christopher, Frank Welker, Gérard Lanvin, Vincent Cassel, Élie Semoun, Christophe Dechavanne",6.9,50.0,United States,English
1667889,Ice Age: Continental Drift,2012,"Steve Martino, Mike Thurmeier","Michael Berg, Jason Fuchs",John Powell,"Ray Romano, John Leguizamo, Denis Leary, Seann William Scott, Josh Peck, Queen Latifah, Jennifer Lopez, Peter Dinklage, Wanda Sykes, Keke Palmer, Josh Gad, Nick Frost, Aziz Ansari, Alain Chabat, Kunal Nayyar, Drake, Nicki Minaj, Rebel Wilson, Alan Tudyk, Ester Dean, Eddie 'Piolin' Sotelo, Joy Behar, Heather Morris, Chris Wedge, Christopher Campbell, Karen Disher, Marieve Herington, Lucas Leguizamo, Allegra Leguizamo, Jason Fricchione, Ben Gleib, George Jacobs, James Palumbo, Simon Pegg, Alexandra Romano, Patrick Stewart, Brian Scott McFadden, Ashley Albert, Edita Brychta, Dennis T. Carnegie, Aimée Castle, Jim Conroy, Jason Harris, Sondra James, Alexa Kahn, Bill Lobley, Chris Phillips, Tara Sands, Keith Silverstein, Gérard Lanvin, Vincent Cassel, Élie Semoun, Christophe Dechavanne",6.5,49.0,United States,English
405422,The 40 Year-Old Virgin,2005,Judd Apatow,"Judd Apatow, Steve Carell",Lyle Workman,"Steve Carell, Catherine Keener, Paul Rudd, Romany Malco, Seth Rogen, Elizabeth Banks, Leslie Mann, Jane Lynch, Gerry Bednob, Shelley Malil, Kat Dennings, Jordan Masterson, Chelsea Smith, Jonah Hill, Erica Vittina Phillips, Marika Domińczyk, Mindy Kaling, Mo Collins, Gillian Vigman, Kimberly Page, Siena Goines, Charlie Hartsock, Nancy Carell, Cedric Yarbrough, David Koechner, Jeff Kahn, Nick Lashaway, Loren Berman, Julian Foster, Loudon Wainwright III, Lee Weaver, Gloria Helena Jones, Jazzmun, Miki Mia, Denise Meyerson, Shannon Bradley, Brianna Brown, Liz Carey, Elizabeth DeCicco, Hilary Shepard, Barret Swatek, Carla Gallo, Michael Bierman, Marisa Guterman, Stormy Daniels, Kevin Hart, Wayne Federman, Ron Marasco, Joseph T. Mastrolia, Kate Luyben, Joe Nuñez, Matthew McKane, Rose Abdoo, Steve Bannos, Brooke Hamlin, Miyoko Shimosawa, Marilyn Dodds Frank, Ann Christine, Brandon Killham, Nicole Randall Johnson, Suzy Nakamura, Jenna Fischer, Stephanie Lemelin, Jamie Elle Mann, Leah McCormick, Samantha J. Reese, Brittney Skye, Wyatt Smith, Kira Turnage, Penny Vital, Christa Nicole Wells, Amy Rider",7.1,73.0,United States,English
829482,Superbad,2007,Greg Mottola,"Evan Goldberg, Seth Rogen",Lyle Workman,"Jonah Hill, Michael Cera, Christopher Mintz-Plasse, Bill Hader, Seth Rogen, Martha MacIsaac, Emma Stone, Aviva Baumann, Joe Lo Truglio, Kevin Corrigan, Clement Blake, Erica Vittina Phillips, Joe Nuñez, Dave Franco, Marcella Lentz-Pope, Scott Gerbacia, Laura Seay, Roger Iwami, Clint Mabry, Stacy Edwards, Mark Rogen, Charlie Hartsock, Dona Hardy, Charley Rossman, Carla Gallo, Ben Best, Jody Hill, Kevin Breznahan, David Krumholtz, Mousa Kraish, Nicholas Jasenovec, Martin Starr, Keith Loneker, Matthew McKane, Lauren Miller Rogen, Peter Salett, Rakefet Abergel, Brooke Dillman, Michael Naughton, Steve Bannos, Casey Margolis, Laura Marano, Matthew Bass, Aurora Snow, Jenna Haze, Ted Haigh, Michael Fennessey, Brian Huskey, Clark Duke, Stephen Borrello IV, Naathan Phan, Pamella D'Pella, Danny McBride, Cortney Palm",7.6,76.0,United States,English
147800,10 Things I Hate About You,1999,Gil Junger,"Kirsten Smith, Karen McCullah",Richard Gibbs,"Heath Ledger, Julia Stiles, Joseph Gordon-Levitt, Larisa Oleynik, David Krumholtz, Andrew Keegan, Susan May Pratt, Gabrielle Union, Larry Miller, Daryl Mitchell, Allison Janney, David Leisure, Greg Jackson, Kyle Cease, Terence Heuston, Cameron Fraser, Eric Riedmann, Quinn Maixner, Demegio Kimbrough, Todd Butler, Dennis Mosley, Bianca Kajlich, Nick Vukelic, Ben Laurance, Aidan Kennedy, Jelani Quinn, Jesse Dyer, Aaron Therol, Carlos Lacámara, Heather Taylor, Joshua Thorpe, J.R. Johnson, Wendy Gottlieb, Brian Hood, Travis Muller, Ari Karczag, Laura Kenny, Alice Evans, Jesper Inglis, Nick Brown, Monique Powell, Brian Mashburn, Kay Hanley, Michael Eisenstein",7.4,70.0,United States,English
12361974,Zack Snyder's Justice League,2021,Zack Snyder,Chris Terrio,Tom Holkenborg,"Ben Affleck, Henry Cavill, Gal Gadot, Ray Fisher, Jason Momoa, Ezra Miller, Ciarán Hinds, Amy Adams, Willem Dafoe, Jeremy Irons, Jesse Eisenberg, Diane Lane, Connie Nielsen, J.K. Simmons, Ryan Zheng, Amber Heard, Joe Morton, Lisa Loven Kongsli, David Thewlis, Ann Ogbomo, Ágústa Eva Erlendsdóttir, Björt Sigfinnsdóttir, Salome R. Gunnarsdottir, Kristbjörg Kjeld, Ingvar E. Sigurðsson, Védís Vífilsdóttir, Snæfríður Rán Aðalsteins, Marc McClure, Michael McElhatton, John Dagleish, Charlotte Comer, Lara Decaro, Serene Angus, Anna Burgess, Mia Burgess, Alison Chang, Constance Bole, Shahla Ayamah, Chris Courtenay, Heather Imbeah, Carla Turner, Grace Cookey-Gam, Matthew Bates, Gary Reimer, Robbie Gee, Jim Sturgeon, Doutzen Kroes, Eleanor Matsuura, Samantha Win, Brooke Ence, Anthony Wise, Jérôme Pradon, Richard Clifford, Rebecca C. Perfect, Vincent Riotta, Edward Mitchell, Mark Arnold, Martin Troakes, Peter Guinness, Sergi Constance, Aurore Lauzeral, Julian Lewis Jones, Ray Porter, Francis Magee, Hari James, Kiersey Clemons, Lucy Briers, David Mara, Wil Coban, Stewart Alexander, Karen Bryson, Christy Meyer, C. Amanda Maud, Granville Saxton, Gianpiero Cognoli, Kobna Holdbrook-Smith, Kevin Mathurin, Joyce Veheary, Taylor James, Hadrian Howard, Victor Gardener, Bruce Chong, Orion Lee, Oliver Gatz, Rachel Blenkiron, Lynne Anne Rodgers, Oliver Powell, Kelly Burke, Keith Simpson, Omri Rose, Harry Lennix, Will Austin, William Atkinson, Sam Benjamin, Shalini Peiris, Carla Gugino, Russell Crowe, Adam Forman, Peter Brooke, Peter Henderson",7.9,54.0,United States,English
106977,The Fugitive,1993,Andrew Davis,"Jeb Stuart, David Twohy",James Newton Howard,"Harrison Ford, Tommy Lee Jones, Joe Pantoliano, Jeroen Krabbé, Daniel Roebuck, L. Scott Caldwell, Tom Wood, Ron Dean, Joseph F. Kosala, Andreas Katsulas, Sela Ward, Julianne Moore, Miguel Nino, John Drummond, Tony Fosco, Joseph F. Fisher, James Liautaud, David Darlow, Tom Galouzis, James F. McKinsey, Mark D. Espinoza, John E. Ellis, Gene Barge, Thomas Charles Simmons, Joe Guzaldo, Dick Cusack, Nicholas Kusenko, Joan Kohn, Joe Guastaferro, Andy Romano, Richard Riehle, Thom Vernon, Ken Moreno, Eddie Bo Smith Jr., Frank Ray Perilli, Otis Wilson, Pancho Demmings, Jim Wilkey, Danny Goldring, Nick Searcy, Kevin Crowley, Michael James, Michael Skewes, Ila Cathleen Stallings, Linda Casaletto, Cody Glenn, Cynthia Baker, Johnny Lee Davenport, Mike Bacarella, Bill Cusack, David U. Hodges, Lillie Richardson, Peter J. Caria IV, Tighe Barry, Monika Chabrowski, Lonnie Sima, Oksana Fedunyszyn, Orlando García, Afram Bill Williams, Bruce L. Gewertz, Jane Lynch, Joseph Rotkvich, Steven Lilovich, Noelle Bou-Sliman, Roxanne Roberts, Alex P. Hernandez, Theron Touché Lykes, Joel Robinson, Greg Hollimon, Cheryl Lynn Bruce, Marie Ware, Bernard McGee, Ann Whitney, Lily Monkus, Willie Lucas, Turk Muller, Ana María Alvarez, Eugene F. Crededio, Maurice Person, Terry Hard, Pam Zekman, David Pasquesi, Brent Shaphren, Stephen A. Landsman, B.J. Jones, Dru Anne Carlson, Margaret Moore, Manny Lopez, John M. Watson Sr., Kirsten Nelson, Juan Ramírez, Neil Flynn, Allen Hamilton, Eric Fudala, Lester Holt, Jay Levine, Sal Richards, Darren W. Conrad, Kevin Mukherji, John-Clay Scott",7.8,87.0,United States,English
1478338,Bridesmaids,2011,Paul Feig,"Kristen Wiig, Annie Mumolo",Michael Andrews,"Kristen Wiig, Maya Rudolph, Rose Byrne, Chris O'Dowd, Wendi McLendon-Covey, Ellie Kemper, Melissa McCarthy, Jon Hamm, Jill Clayburgh, Rebel Wilson, Matt Lucas, Michael Hitchcock, Tim Heidecker, Franklyn Ajaye, Lynne Marie Stewart, Terry Crews, Jessica St. Clair, Kali Hawk, Andy Buckley, Matt Bennett, Nancy Carell, Melanie Hutsell, Carnie Wilson, Chynna Phillips, Wendy Wilson, Joe Nuñez, Mia Rose Frampton, Tom Yi, Elaine Kao, Mitch Silpa, Dana Powell, Greg Tuculescu, Brian Petsos, Ben Falcone, Richard Riehle, Suzanne LaChasse, Annie Mumolo, Jillian Bell, Ariane Price, Paul Feig, Niko El Santo Zavero",6.8,75.0,United States,English
2004420,Neighbors,2014,Nicholas Stoller,"Brendan O'Brien, Andrew J. Cohen",Michael Andrews,"Seth Rogen, Zac Efron, Rose Byrne, Dave Franco, Christopher Mintz-Plasse, Jerrod Carmichael, Ike Barinholtz, Carla Gallo, Halston Sage, Craig Roberts, Lisa Kudrow, Elise Vargas, Zoey Vargas, Brian Huskey, Ali Cobrin, Kira Sternbach, Steven Michael Eich, Andy Samberg, Akiva Schaffer, Jorma Taccone, Adam Devine, Blake Anderson, Anders Holm, Kyle Newacheck, Jake Johnson, Hannibal Buress, Liz Cackowski, Jason Mantzoukas, Jesse Heiman, Randall Park, Natasha Leggero, Casey Ford Alexander, Michael Angeloe, Fahim Anwar, Melanie Avalon, Chasty Ballesteros, Marianne Bourg, Erika Del Toro, Alanna Dergan, Robert Dunne, Elsi Eng, Ayesha Fraser, Danika Galindo, Ori Kalmus, Maria Olsen, Gary Sievers, Stephen Todt, Cassandra Starr, Valeria Sweet, Bridgetta Tomarchio",6.3,68.0,United States,English
1022603,(500) Days of Summer,2009,Marc Webb,"Michael H. Weber, Scott Neustadter","Mychael Danna, Rob Simonsen","Joseph Gordon-Levitt, Zooey Deschanel, Geoffrey Arend, Chloë Grace Moretz, Matthew Gray Gubler, Clark Gregg, Patricia Belcher, Rachel Boston, Minka Kelly, Charles Walker, Ian Reed Kesler, Darryl Alan Reed, Valente Rodriguez, Yvette Nicole Brown, Nicole Vicius, Natalie Boren, Maile Flanagan, Darryl Sivad, Gregory A. Thompson, Michael Bodie, John Mackie, Jacob Stroop, Kevin Michael, Sid Wilner, Richard McGonagle, Jean-Paul Vignon, Bryan Anthony, Sybil Azur, Cheryl Baxter, Gustavo Carr, John R. Corella, Nadine Ellis, Alejandro Estornel, Nathaniel Flatt, Reshma Gajjar, Tiffany Granath, Jennifer Hamilton, Brandon Henschel, Michael Higgins, Kenneth Hughes, Alexandra Nicole Hulme, John Jacquet Jr., Jennifer Lee Keyes, Tim Lacatena, Rebecca Lin, Gelsey Weiss, Katie Malia, Anthony Marciona, Christopher Martinez, Vivian Nixon, Tracy Phillips, Nathan Prevost, Jamie Shea, Ryan Thomas, Christian Vincent, Jull Weber, Olivia Howard Bagg, Jason Robinson, Chris Connell, Samantha Krutzfeldt, Kathryn Weisbeck, Eileen Álvarez, Jennifer Hetrick, Pleasant Wayne",7.6,76.0,United States,English
947798,Black Swan,2010,Darren Aronofsky,"John J. McLaughlin, Mark Heyman, Andres Heinz",Clint Mansell,"Natalie Portman, Mila Kunis, Vincent Cassel, Barbara Hershey, Winona Ryder, Benjamin Millepied, Ksenia Solo, Kristina Anapau, Janet Montgomery, Sebastian Stan, Toby Hemingway, Sergio Torrado, Mark Margolis, Tina Sloan, Abraham Aronofsky, Charlotte Aronofsky, Marcia Jean Kurtz, Shaun O'Hagan, Chris Gartin, Deborah Offner, Stanley B. Herman, Michelle Rodriguez Nouel, Kurt Froman, Marty Krzywonos, Leslie Lyles, John Epperson, Arkadiy Figlin, Tim Fain, Sarah Lane, Liam Flaherty, Patrick Heusinger, Marina Stavitskaya, Olga Kostritzky, Christine Redpath, Alexandra Damiani, Rebecca Azenberg, Laura Bowman, Holly L. Fusco, Abigail Mentzer, Barette Vance, Lillian di Piazza, Megan Dickinson, Jessy Hendrickson, Geneviève Lebean, Rachel Jambois, Ryoko Sadoshima, Kaia A. Tack, Lauren Fadeley, Sarah Hay, Adrianna de Svastich, Jamie Wolf, Carrie Lee Riggins, Gina Artese, Daralina Komar, Tim Lacatena, Alyson Cambridge, Anne Bergstedt Jordanova",8.0,79.0,United States,English
936501,Taken,2008,Pierre Morel,"Luc Besson, Robert Mark Kamen",Nathaniel Méchaly,"Liam Neeson, Maggie Grace, Famke Janssen, Olivier Rabourdin, Leland Orser, Jon Gries, David Warshofsky, Holly Valance, Gérard Watkins, Arben Bajraktaraj, Xander Berkeley, Katie Cassidy, Radivoje Bukvić, Nicolas Giraud, Jalil Naciri, Goran Kostić, Camille Japy, Héléna Soubeyrand, Opender Singh, Nabil Massad, Michel Flash, Rubens Hyka, Valentin Kalaj, Christophe Kourotchkine, Anca Radici, Nathan Rippy, Tommy Spahija, Anatole Taubman, Mathieu Busson, Edwin Krüger, Fani Kolarova, Bertrand Treuil, Marc Amyot, Christy Reese, George Hertzberg, Ivette González",7.7,51.0,France,English
15791034,Barbarian,2022,Zach Cregger,Zach Cregger,Anna Drubich,"Georgina Campbell, Justin Long, Bill Skarsgård, Richard Brake, Matthew Patrick Davis, Jaymes Butler, Kurt Braunohler, Sophie Sörensen, Rachel Fowler, JR Esposito, Kate Nichols, Kate Bosworth, Brooke Dillman, Sara Paxton, Will Greenberg, Derek Morse, Trevor Van Uden, Zach Cregger, Devina Vassileva, Kalina Stancheva, Julian Stanishkov",7.0,78.0,United States,English
388795,Brokeback Mountain,2005,Ang Lee,"Larry McMurtry, Diana Ossana",Gustavo Santaolalla,"Heath Ledger, Jake Gyllenhaal, Michelle Williams, Anne Hathaway, Randy Quaid, Linda Cardellini, Anna Faris, David Harbour, Roberta Maxwell, Kate Mara, Peter McRobbie, Graham Beckel, Mary Liboiron, Scott Michael Campbell, Marty Antonini, David Trimble, Larry Reese, Valerie Planche, Victor Reyes, Lachlan Mackintosh, Tom Carey, Don Bland, Steven Cree Molison, Duval Lang, Dan McDougall, Dean Barrett, Kade Phillips, Steffen Cole Moser, Cheyenne Hill, Cayla Wolever, Sarah Hyslop, Jacey Kenny, Keanna Dubé, Brooklynn Proulx, Hannah Stewart, Jake Church, James Baker, Pete Seadon, Jerry Callaghan, Ken Zilka, John Tench, Will Martin, Gary Lauder, Christian Fraser, Cam Sutherland, Barb Mitchell, Rodrigo Prieto, Ken Roberts, Kailin See, Jayson Therrien, Erika Walter",7.7,87.0,United States,English
5886046,Escape Room,2019,Adam Robitel,"Bragi F. Schut, Maria Melnik","John Carey, Brian Tyler","Taylor Russell, Logan Miller, Jay Ellis, Deborah Ann Woll, Nik Dodani, Tyler Labine, Yorick van Wageningen, Cornelius Geaney Jr., Russell Crous, Bart Fouche, Jessica Sutton, Paul Hampshire, Vere Tindale, Kenneth Fok, Caely-Jo Levy, Jamie-Lee Money, Jeremy Jess Boado, Inge Beckmann, Carl Coetzee, Katheryn Griffiths, Gary Green, Raven Swart, Dan Gruenberg, Gino Lee, Álex Martínez, Rebecca Riedy, Adam Robitel, Pete Sepenuk, Mario Tardón, Alfredo Tavares",6.4,48.0,United States,English
11245972,Scream,2022,"Tyler Gillett, Matt Bettinelli-Olpin","James Vanderbilt, Guy Busick",Brian Tyler,"Melissa Barrera, Jenna Ortega, Mason Gooding, Jasmin Savoy Brown, Jack Quaid, Mikey Madison, Courteney Cox, David Arquette, Neve Campbell, Dylan Minnette, Skeet Ulrich, Sonia Ammar, Roger L. Jackson, Kyle Gallner, Marley Shelton, Reggie Conquest, Heather Matarazzo, Chester Tam, Brooke Barnhill, Stephen West-Rogers, Milli M., Christopher Speed, Chelsea Rebecca, James A. Janisse, Jamie Kennedy, Matthew Lillard, Matt Bettinelli-Olpin, Tyler Gillett, Iya Labunka, Kevin Williamson, Marco Beltrami, Patrick Lussier, Julie Plec, Rian Johnson, Drew Barrymore",6.3,60.0,United States,English
